gene1	gene2
cbt	CG2678
blow	CG2678
sina	neur
cnk	sec23
pot	sec23
Su(H)	sec23
tum	sec23
alph	sec23
mbo	sec23
wee	sec23
osa	sec23
alph	Pde8
mbo	Pde8
Btk29A	Pde8
CG8149	Arp66B
Traf6	Arp66B
emp	Arp66B
pbl	cos
cactin	cos
Pde8	cos
pot	cos
Su(H)	cos
tum	cos
alph	cos
mbo	cos
wee	cos
osa	cos
hpo	cos
tok	Borr
spn-A	Borr
Dl	Borr
Eip63F-1	Borr
E(z)	Borr
Caf1	Borr
dmt	Borr
thr	Borr
asf1	Borr
MED4	140up
dsf	140up
Moe	140up
robo	cas
run	cas
Akt1	Abi
CG8247	betaTub56D
ena	betaTub56D
sqd	dome
Tm1	dome
Yp1	Yp1
Lcp65Ag1	Yp1
cbx	yrt
morgue	tup
gro	G-ialpha65A
Krn	G-ialpha65A
Eip63E	G-ialpha65A
Axn	G-ialpha65A
stil	phyl
Tm1	phyl
CG17739	CG17739
mus304	CG17739
Sobp	B4
dmt	CG16719
thr	CG16719
asf1	CG16719
sdt	Rack1
mth	Rack1
Rpd3	neur
dpld	neur
dom	neur
glu	rdo
CycE	rdo
esc	rdo
puc	tra2
by	tra2
sgg	tra2
14-3-3zeta	cathD
uzip	cathD
Moe	eg
Dap160	d
Ark	d
vap	Sema-2a
Tl	Sema-2a
snf	Sema-2a
